data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
Poco X7 Pro pin trâu sạc nhanh chip khỏe màn đẹp loa hay rât ok có vân tay rất nhạy,Positive,,Positive,Positive,,,,,,,
Sản phẩm đẹp đúng như quảng cáo còn sử dụng thời gian mới biết được độ bền bỉ như nào,,,,,Positive,,,,,Neutral,
"Nhóm màu: Màu đen 🔋 
Thời lượng pin: Hơi kém. Đặt màu đen thì gửi màu vàng",Negative,,,,,Negative,,,,,
"Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Đúng mình mua cho phụ huynh sử dụng, phụ huynh thích lắm ạ. Máy rẻ mọi người nên mua ạ!!!👍👍👍",,,,,,,Positive,,,,
"Pin chỉ 5h sử dụng nhẹ, đóng gói không chống sốc. Camera đêm tối om, hỗ trợ chat lag và đóng đột ngột.",Negative,Negative,,,,Negative,,Negative,,,
"Sản phẩm đúng như mô tả, đẹp",,,,,Positive,,,,,Positive,
"Màu sắc: Màu ngẫu nhiên sản phẩm: Tốt 5 sao hàng xuất sắc nhé mọi người,hàng đúng chính hãng ạ, ngoại hình mới đẹp, mình rất thích, và ưng ý về sản phẩm, cảm ơn cửa hàng nhé",,,,,Positive,,,,,,
"Tính năng nổi bật: Thiết kế nam tính 
Đúng với mô tả: Như ảnh cửa hàng đăng 
Chất lượng sản phẩm: Tốt, như quảng cáo máy nhìn đẹp full 99.99% sẽ ủng hộ cửa hàng những lần mua khác tiếp. Chúc cửa hàng nhiểu thành công",,,,,Positive,,,,,,
Đã nhận máy và sử dụng thử 5 ngày cảm nhận máy dựng lại lỗi cảm biến sử dụng hao pin.,Negative,,,,,,,,,,
"Chất lượng sản phẩm: Tốt 
Đúng với mô tả: Tốt
Vận chuyển bị móp góc hộp sản phẩm đúng mô tả",,,,,,,,,Negative,,
"Nhóm màu: Đen 
Dung lượng lưu trữ: 6gb+128gb sản phẩm chính hãng, nguyên đai nguyên kiện, không có củ sạc trong hộp nhưng lại được tặng kèm nên rất ưng. Máy mượt, pin trâu có điều mặt lưng nhựa hơi ọp ẹp chút nhưng không thành vând đề. 10đ",Positive,,,,,,,,,,
Đóng gói cẩn thận giao hàng nhanh chưa sử dụng lên chưa đánh giá được khách quan,,,,,,Positive,,,Positive,Neutral,
Giao hàng nhanh. Sản phẩm phù hợp với giá thành. Đóng gói cẩn thận. Cửa hàng nhiệt tình. Hình ảnh mang tính chất nhận xu,,,,,,Positive,Positive,Positive,Positive,,
Thông tin mã vận đơn được cập nhật trên hệ thống của hãng vận chuyển.,,,,,,,,,Neutral,,
"Canh mây là món canh được nấu từ trứng gà đánh tan (giống như trứng trong món trứng hấp hay trứng chưng), sau đó được rưới từ từ vào nồi nước canh đang sôi để tạo thành từng mảng mỏng, mềm mại như… mây trôi. Thường canh có rau xanh như cải bó xôi, rau ngót, mồng tơi, hoặc thì là, và có thể có thịt băm, tôm băm nhỏ tùy khẩu vị.",,,,,,,,,,,Neutral
Chất lượng sản phẩm vượt mong đợi. Tôi rất hài lòng với trải nghiệm mua hàng này.,,,,,,,,,,Positive,
"Tính năng nổi bật: Chơi game tốt ngaoi5 hình đẹp 
Chất lượng sản phẩm: Tốt nhung hinh nhu chong nc không tốt 
Đúng với mô tả: Dung với hơn 4 củ mua cho tk em thích chơi game rất hợp lí😓",,,Positive,,Positive,,Positive,,,,
Tốt tiền nào của đó,,,,,,,Positive,,,,
"Sạc siêu nhanh, màn hình nịnh mắt hơn x6pro tí, lướt mượt. Giá săn sale cũng khá tốt. Àu xanh đẹp, mà mới ra nên không có chỗ bán ốp BV, cái có săn trơn khó dùng.",Positive,,,Positive,,,Positive,,,,
Săn sale giá 6tr6 Ổn!,,,,,,,Positive,,,,
"Tính năng nổi bật: Giá cả phù hợp 
Đúng với mô tả: Đúng 
Chất lượng sản phẩm: Khá tốt giá cả hợp lý. Lượt web khá mượt. Phù hợp với người lớn tuổi chỉ cần nghe gọi xem video. Âm thanh hơi nhỏ và độ sáng hơi yếu. Hình ảnh chỉ mang tính chất minh họa",,,,,,,Positive,,,,
"Sản phẩm: Sản phẩm không như mô tả, sản phẩm chất lượng kém - chính sách hoàn trả không rõ ràng. - Sản phẩm không đạt chất lượng: Pin tụt nhanh so với thông số 6000mah, máy nóng nhiều. - Khách hàng khiếu nại cửa hàng lại không trao đổi thông tin rõ ràng mà lại chặn tin nhắn khách. - Hàng giao lại bị cấn móp không như lúc khách gửi trả.",Negative,,,,,Negative,,Negative,,,
"Cửa hàng uy tín bán hàng chính hãng, nguyên seal mới kích hoạt bảo hành. Mình săn được giá rất tốt cảm ơn cửa hàng. Tiếp tục ủng hộ bộ sạc samsung nữa. Mọi người nên mua ở cửa hàng đừng đi đâu xa đó là sự trải nghiệm tuyệt vời.",,,,,,,Positive,Positive,,,
"Điện thoại sử dụng ổn, bị vệt ở mép màn hình, không ưng lắm. Giao hàng lâu. Hò như hò đò mới chịu giao hàng. Bên ship làm ăn chán.",,,,Negative,,,,,Negative,,
Mua cho mẹ xài 128gb và 8gb ram,,,,,,,,,,Neutral,
Sảng phẩm tốt giá 6tr1,,,,,,,,,,Positive,
"Đóng gói, giao hàng nhanh Sản phẩm tới tay còn nguyên vẹn Máy mới nguyên seal nhe Dùng khá ổn định Để chờ dùng 1 thời gian xem sao",,,,,,Positive,,,Positive,Positive,
Chất lượng sản phẩm: Tốt.. Nhân viên tư vấn nhiệt tình... Mọi người nên mua,,,,,,,,Positive,,,
"Đóng gói không có phụ kiện. Thiếu củ sạc. Thiếu đồ. Trong hộp chỉ có dây cáp, không có củ sạc đi kèm. Chăm sóc khách hàng bảo phải mua riêng. Pin sử dụng được",Positive,,,,,Negative,,,,,
"Đẹp. Màn hình to, phụ huynh thấy rỏ hơn. Nói chung là với giá tiền như thế thì không có gì phải chê",,,,Positive,,,Positive,,,,
"Tính năng nổi bật: Một chiếc điện thoại rất cơ bản 
Chất lượng sản phẩm: Độ hoàn thiện tốt. 
Đúng với mô tả: Vì không có nhiều đặc tính nên tả cũng ngắn gọn và chính xác trải nghiệm cầm điện thoại nhỏ gọn thật tốt, rất tiện mà lại không vướng víu. Và vì màn hình nhỏ nên ít lướt linh tinh => thời lượng pin cao :)) à, không có phím âm lượng ngoài nên đang gọi chưa biết giảm âm lượng kiểu gì, để mò vài hôm xem sao.",Positive,,,,Positive,,,,,Neutral,
Mình mới mua mới sử dụng được 2 hôm nên thấy vẫn chưa lỗi gì ngoại trừ lúc giảm âm lượng bằng menu điều khiển thì nó giảm về 0 luôn. Màu siêu đẹp nha,,,,Positive,,,,,,Negative,
Làm ăn thiếu chuyên nghiệp. Nhân viên láo,,,,,,,,Negative,,,
"Nhóm màu: Black 
Dung lượng lưu trữ: 256gb màn hình lớn với hiển thị sống động, 📸 
Chất lượng camera: Bộ xử lý mạnh mẽ và nhanh chóng,",,,Positive,Positive,,,,,,,
Đeph lắm cửa hàng mìn đang sử dụng để gõ đánh giá đây,,,,,,,,,,Positive,
Sản phẩm sử dụng rất phổ biến và hiệu quả trong công việc là niềm vui của cuộc sống mới.,,,,,,,,,,Positive,
"Vỏ nhựa rẻ tiền nhìn hình thì đẹp hay bị treo máy. Máy thỉnh thoảng bị đơ cảm ứng, phải khởi động lại mới hết. Vỏ thì ọp ẹp.",,,Negative,,Negative,,,,,,
Thời gian sạc máy trong tầm một giờ.,Neutral,,,,,,,,,,
"Cửa hàng đóng hàng nhanh, máy used tuy nhiên ngoại hình rất mới (99%). Dán ppf tặng ốp, otg, cáp. Mình nhận được cáp lỗi thì cửa hàng rất nhiệt tình đổi cáp khác. Máy sử dụng gần 1 tuần vẫn rất bthg. Quá ưng cửa hàng",,,,,Positive,Positive,,Positive,,,
"Rởm đời bịp bợm lag kinh khủng như rùa bò qua đường cao tốc, sạc chậm ù ù như ông cụ 80 tuổi kể chuyện xưa, shipping muộn màng kiểu 'hẹn mai giao, mai lại hẹn mốt'",Negative,,Negative,,,,,,Negative,,
Giá bán của máy không cao cũng không thấp so với mặt bằng chung.,,,,,,,Neutral,,,,
"Pin kém, sạc lúc được lúc không, độ sáng màn hình thấp, ai mua nên cân nhắc",Negative,,,Negative,,,,,,,
Sản phẩm tốt. Điện thoại đã bị làm ảo android từ 9 lên 10 với làm ảo ram/rom từ 6/128gb lên thành 8/256gb từ không ảnh hưởng tới máy như nhìn hơi khó chịu. Pin tuột hơi nhanh. Giá thì quá là tốt. Lần sao sẽ tiếp tục ủng hộ cửa hàng,Negative,,,,,,Positive,,,,
"Sản phẩm chính hãng, cửa hàng đáng tin cậy giá cả phù hợp, dịch vụ tư vấn tuyệt vời cửa hàng xứng đáng được ủng hộ lâu dài xứng đáng 5 sao",,,,,,,Positive,Positive,,,
Sản phẩm thì tốt nhưng đặt máy oppo a 92 lại gửi oppo a 83,,,,,,,,,Negative,,
"Chào mừng bạn đến với bảng nhớ tạm của Gboard, bất kỳ văn bản nào bạn sao chép sẽ được lưu tại đây. Nhấn vào một đoạn để dán vào hộp văn bản. Chạm và giữ một đoạn để ghim đoạn đó. Các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.",,,,,,,,,,,Neutral
"Lười chụp lắm, máy đẹp vc dùng cũng khá muoejt chơi game tốt, mỗi tội phần chụp ảnh ấn vào 6x là nó out mẹ ra không chụp được do máy hay do phần mềm v nhỉ",,,Positive,,Positive,,,,,,
"Mua máy này chỉ hên xui, hên thì sử dụng tạm được và gặp cửa hàng có tâm, còn xui thì ntn. Lúc mua về pin sạc đã lâu vô rồi, thay đổi các loại sạc, mình không nghĩ pin có vấn đề, mình đã trao đổi với cửa hàng trước, sạc tầm gấp 3 khi sạc với điện thoại bt, nên thôi sử dụng tạm, sử dụng đk 2 tuần hư pin, nhắn thì cửa hàng phũ trách nhiệm vì tiền đã vô ví rồi, =)))))",Negative,,,,,,,Negative,,,
"Máy về rồi, không biết đùng như nào, nói chung phải dùng lâu mới biết được",,,,,,,,,,Neutral,
"Lúc đầu đặc hơi lo, nhận được điện thoại rồi ưng cái bụng dì đâu, đang dùng chính em này viết đánh giá này luôn nè",,,,,,,,,,Positive,
"Chất lượng sản phẩm: 10/10 
Đúng với mô tả: Đúng 
Tính năng nổi bật: Gaming rất ngon mua có mã còn có 3.9t lụm bắn pubg bao tốt anh em ạ dăm ba con media với snap đầu 6 em này và cho không truợt phát nào 🤤",,,Positive,,,,Positive,,,,
Màu máy: Màu đen sản phẩm: Samsung a70 6/128gb chuẩn. Tốt nha cửa hàng máy đẹp mới chuẩn đúng chính hãng luôn nha nói chung là tết qua thì mọi chức năng đều rất là tốt cửa hàng bán uy tín đúng mẫu mình cần chuẩn lắm luôn giá cả hợp lý cửa hàng tư vấn nhiệt tình đóng gói chắc chắn cẩn thận tặng cửa hàng năm sao nha lần sau mình sẽ giới thiệu mọi người ủng hộ cửa hàng cảm ơn cửa hàng nhiều 😷,,,,,Positive,Positive,Positive,Positive,,,
"Nhóm màu: Hồng, apple thì luôn luôn đỉnh cao nhưng chê di động việt giao hàng quá chậm hàng không có mà cũng bán",,,,,,,,,Negative,,
"Nhóm màu: Pink 
Dung lượng lưu trữ: 128gb tính năng: Tốt chất lượng: Tốt chất liệu: Tốt nhân viên lazada hỗ trợ rất nhiệt tình, tỉ mỉ. Đóng gói rất cẩn thận! hàng chuẩn chính hãng. Mua trên lazada còn rẻ hơn mua tại cửa hàng. Lại còn được trả góp 0%",,,,,,Positive,Positive,,Positive,,
"Chăm sóc không chấp nhận sửa, pin lẹt trên dữ liệu di động. Camera xóa phông méo tai, đóng gói sử dụng bìa cứng mỏng.",Negative,Negative,,,,Negative,,Negative,,,
"Hàng sử dụng vẫn tốt nhưng cửa hàng gửi không đúng màu khách hàng,ốp lưng lại lệch ra camera",,,,,,,,,Negative,,
Dung lượng lưu trữ: 8+128 phải nói đây là lần đầu tiên mình mua điện thoại online -cửa hàng này tư vấn rất nhiệt tình trả lời tin nhắn rất ư là nhanh nói chuyện thân thiện tư vấn nhiệt tình -độ uy tín là khỏi phải bàn mình đã mua và hết sức bất ngờ và hài lòng -nếu các bạn mua cửa hàng này bạn sẽ thay đổi suy nghĩ về mua hàng online luôn đấy cam kết uy tín ạ! mình rất vuitốt chốp 😊😚,,,,,,,,Positive,,,
Màn hình hiển thị màu sắc ở mức chấp nhận được. Giá cả của sản phẩm tương đối là rẻ phù hợp với người lao động.,,,,Neutral,,,Positive,,,,
"Màu sắc: Đen 
Phân loại: Nguyên seal phiên bản quốc tế tuyệt vời với khả năng tương thích toàn cầu.,",,,,,,,Positive,,,Positive,
Về cấm sạc không vô pin gì cả hoàn trả hàng không biết được không mất thời gian quá,Negative,,,,,,,Negative,,,
"Sản phẩm như quảng cáo. Giao hàng nhiệt tình, vui vẻ.",,,,,,,,,Positive,,
"Backlight bleed màn đều là quảng cáo sai xem phim bị lóa, khó chịu,",,,,Negative,,,,,,,
"Áp xu và voucher luôn thì săn được giá 1260k sử dụng được mấy ngày thì bị sọc ngang dọc rồi tắt nguồn luôn khôg mở lên được, chạy lên sg sữa chữa thì chỗ đó xảy ra cháy nổ pin điện thoại sau 1 time xem xét thì trung tâm bảo hành đổi cho cái mới",Negative,,,Negative,,,Neutral,Positive,,,
"Sản phẩm đẹp và chất lượng, giao hàng nhanh, lần sau sẽ ủng hộ cửa hàng tiếp",,,,,Positive,,,,Positive,,
"Camera selfie xấu, làm da bị nhựa. Ảnh selfie không tự nhiên. Làm đẹp quá đà. Selfie mịn mất chi tiết, trông rất giả tạo. Nhân viên chăm sóc khách hàng thái độ không tốt.",,Negative,,,,,,Negative,,,
"Đã nhận hàng, đóng gói cẩn thận, anh shiper nhiệt tình vui vẻ",,,,,,Positive,,,Positive,,
Thời lượng pin đáp ứng được nhu cầu sử dụng cơ bản hàng ngày.,Neutral,,,,,,,,,,
Màu sắc: Đen tuyền dung lượng: 4gb/64gb Sử dụng làm máy chính luôn quá ok,,,,,,,,,,Positive,
"Color: Đen-2xl vừa vặn thoải mái và rộng rãi, hiện đại và thời trang, vẻ ngoài đơn giản và đẹp trai,",,,,,,,,,,,Neutral
Tại con em trúng thưởng nên cho 3 sao,,,,,,,,,,Positive,
Đã nhận được hàng hàng chuẩn. Cửa hàng ủy tính. Tang cửa hàng 5sao. Se ủng hộ tiếp Theo nếu cần. Cảm ơn,,,,,,,,,,Positive,
Đóng hàng sơ sài. Không đúng với lời hứa. Pin chai nhanh. Hộp bị móp méo. Pin mới dùng đã có vấn đề. Hiệu năng lag. Ship chậm,Negative,,Negative,,,Negative,,,Negative,,
Đã nhận được hàng giá ổn điện thoại mới cửa hàng uy tín mọi người nên mua,,,,,,,Positive,,,,
"Camera không lấy nét được tạm ổn cam lởm. Chụp ảnh macro mà camera không tài nào lấy nét được, cứ mờ mờ ảo ảo.",,Negative,,,,,,,,,
"Chất lượng sản phẩm: Chất lượng sản phẩm tốt trong tầm giá 
Đúng với mô tả: Đúng với mô tả viện garosero: Chúng tôi có ảnh ai đó đang cởi triệu-ần rửa bát ở nhà bạn gái",,,,,,,Positive,,,,
"Phân loại sản phẩm: Điện thoại k9x máy mới chính hãng, cửa hàng uy tín",,,,,,,,,,Positive,
Pin sạc mãi không đầy chỉ 80% camera selfie làm mặt méo mó đóng hàng dùng túi nilon rẻ tiền dễ rách,Negative,Negative,,,,Negative,,,,,
Máy ổn trong tầm giá!,,,,,,,Positive,,,,
Hiệu năng xử lý được các tác vụ văn phòng thông thường.,,,Neutral,,,,,,,,
"Mình cảm thấy hài lòng về sản phẩm, ổn trong tầm giá. Sau thời gian sử dụng thì mình đánh giá sau",,,,,,,Positive,,,,
"Dung lượng lưu trữ: 128gb 
Nhóm màu: Hồng giao hàng nhanh chóng có 1 ngày à, quá nhanh. Màu hồng đẹp xinh cực kỳ, cảm ơn đội ngũ lazada, năm nay giao nhận nhạn hơn moii năm",,,,,Positive,,,,Positive,,
"Nhóm màu: Blue sản phẩm nguyên seal chính hãng 100% nhận hàng tự mình bốc seal và kích hoạt luôn, chưa thấy lỗi gì",,,,,,Positive,,,,Positive,
