data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Đúng với mô tả: đúng với mô tả 
Chất lượng sản phẩm: dễ sử dụng 
Tính năng nổi bật: nhỏ gọn, tiện lợi mình đã nhận được hàng sáng nay rồi, cửa hàng giao hàng nhanh chóng, đúng với mô tả trong hình, đóng gói cẩn thận chắc chắn kỹ lưỡng, mình hài lòng với sản phẩm của cửa hàng,sử dụng ổn sẽ mua thêm lần nữa nha",,,,,Positive,Positive,,,Positive,,
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb hàng chính hãng đóng gói đẹp",,,,,,Positive,,,,,
Màn hình bị loạn cảm ứng :v,,,,Negative,,,,,,,
Điện thoại pin rất tốt.,Positive,,,,,,,,,,
"Tính năng nổi bật: cửa hàng chu đáo và thân thiện với khách hàng 
Đúng với mô tả: khá giống với mô tả 
Chất lượng sản phẩm: tốt
- phục vụ nhanh mình mua điện thoại cũ tại cửa hàng, sử dụng test liên tục 24h vẫn rất ổn định, pin tốt, máy mượt, không lỗi vặt. rất hài lòng với chất lượng và thái độ phục vụ. sẽ ủng hộ tiếp!",Positive,,Positive,,,,,Positive,,,
"Điện thoại cùi bắp, đem về sử dụng được vài hôm hỏng, mọi người không nên mua",,,,,,,,,,Negative,
"Máy mới, nhưng hiệu năng chạy rất chậm, mới sử dụng mà máy nóng lắm, phải ánh với cửa hàng hoàn hàng nhưng cửa hàng cứ lòng vòng không hỗ trợ khách hàng, với ý không cho trả hàng hoàn tiền, khuyên mọi người không nên mua.",,,Negative,,,,,Negative,,,
Ram thực chỉ có 4gb rom 128gb không giống như mô tả máy dựng chân sạc có bị rỉ nhiều bụi màn hình bị ngã màu không được sáng - yêu cầu cửa hàng mô tả đúng cấu hình. => Tổng hợp giá hơn 1tr3 anh em mua về làm máy phụ cũng ổn,,,,Negative,,,Neutral,Neutral,,,
"Nhóm màu: đen dung lượng lưu trữ rộng rãi 128gb, tuổi thọ pin lâu dài, khe cắm sim kép tiện lợi,",Positive,,,,Positive,,,,,,
"Cửa hàng buôn bán kiểu gì nghĩ sao mà giao nguyên cái điện thoại hư làm sao người ta sử dụng, điện thoại nghe gọi không được, chụp ảnh camera trước cũng mờ căm nói chung là không sử dụng được, định bán một lần rồi nghĩ luôn sao, giờ bấm vô trả hàng cũng không được luôn",,Negative,,,,,,,,Negative,
"Giao hàng nhanh ,nhân viên giao hàng nhiệt tình. Sản phẩm nhận được rất giống với cửa hàng mô tả chất lượng tuyệt lắm nói chung là tốt trong tầm giá .sẽ giới thiệu cho bạn bè",,,,,,,Positive,,Positive,,
Máy ổn . Pin hơi kém mộ chút,Negative,,,,,,,,,,
"Nhóm màu: xanh 
Phân loại sản phẩm: 8/128gb máy xịn, màn sáng, không có lỗi vặt, vọc cả ngày chưa xong hết tính năng",,,,Positive,,,,,,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: có camera, màn hình to tốt, giao nhanh, không biết bền không, sử dụng thời gian mới biết được.",,Neutral,,Positive,,,,,Positive,,
"thân máy lỏng lẻo hoàn thiện không đạt cấn tay, kém chắc chắn, dễ hỏng,",,,,,Negative,,,,,,
"Đúng với mô tả: đúng 
Tính năng nổi bật: chơi game 
Chất lượng sản phẩm: tốt
Giao hàng nhanh, điện thoại cũng tốt , sử dụng để chơi game thì tốt rồi",,,Positive,,,,,,Positive,,
"Chất lượng sản phẩm: cũng ổn , chuông khá là nhỏ",,,,,,,,,,Positive,
"Chất lượng sản phẩm: bình thường 
Tính năng nổi bật: không 
Đúng với mô tả: đúng sử dụng cũng tạm",,,,,,,,,,Neutral,
"Tính năng nổi bật: hàng không đúng sản phẩm giao bị bể kính màn hình. 
Đúng với mô tả: không đúng mô tả 
Chất lượng sản phẩm: kém",,,,Negative,,,,,,,
"Thấy mọi người đánh giá chụp ảnh tốt, về dùng thì thấy đúng là tốt thật chụp ảnh rất là nét.",,Positive,,,,,,,,,
"Màu sắc: đen 
Phân loại: nguyên seal +sạc 18w thích màu bạc của điện thoại., chất lượng camera ấn tượng., thích màu bạc của điện thoại., màn hình tuyệt vời với tần số làm mới 90hz., sạc nhanh thật tuyệt vời.,",Positive,Positive,,,Positive,,,,,,
Trước mắt là thấy tốt sử dụng thời gian xem thế nào,,,,,,,,,,Positive,
"500K. Sử dụng. Cỡ này ổn, giải trí xem phim pin tốt đấy, cửa hàng này đáng tin cậy sẽ ủng hộ tiếp. Trân trọng,...........!",Positive,,,,,,Positive,,,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb đỉnh giao hàng nhanh",,,,,,,,,Positive,,
"Sản phẩm tốt mua về đúng hàng đúng như đã giới thiệu, mong sau này có xuất hiện nubia neo 3 thì có chip snapdragon là đẹp",,,,,,,,,,Positive,
Lần đầu tiên mua món đồ giá trị như vậy trên shopee. Sợ nhất bị quăng đồ. Nhưng nghe e ship ruột bảo đồ giá trị sẽ được để riêng không bị quăng đâu c 😂 nên cũng yên tâm đặt. Nói chung là mua vì fai đưa con 12 cho mẹ sử dụng chứ chả khác gì 12 ngoài chụp ảnh đẹp hơn các bạn ạ. Năm sau 17 mà thay đổi nh thì chắc lại fai đổi. Mà sử dụng sau nửa tháng thì thấy imess chat cứ bị đơ. Ấn gửi ảnh cứ lag. Không hiểu tại máy hay tại ios. Bực quá.,,Positive,,,,,,,,Negative,
"Nhóm màu: màu xanh lá cây 
Dung lượng lưu trữ: 128gb dung lượng lưu trữ cao, chất lượng camera ấn tượng, màn hình sắc nét,",,Positive,,Positive,,,,,,,
"Đúng với mô tả: tốt 
Chất lượng sản phẩm: tốt
Giá tien phù hợp, mình mua cửa hàng lần 2 rồi, mua cho ba chỉ sử dụng xem internet nên mức giá này khá là tốt nhe mọi người",,,,,,,Positive,,,,
"hàng giao nhanh sử dụng ban đầu rất ưng ý, hàng giao đóng gói cẩn thận, quà tặng kèm rất chất lượng, một số hình ảnh chỉ mang tính chất minh họa, hi vọng sẽ có chất lượng tốt và sử dụng bền bỉ,mình là fan của oppo nên trước giờ chỉ sử dụng oppo",,,,,,Positive,,,Positive,,
Máy có chút vấn đề cửa hàng đã hỗ trợ tiền để khắc phục.,,,,,,,,Positive,,,
"Màu sắc: xanh lá 
Phân loại: likenew 97% đã sử dụng đến hôm nay là ngày thứ 4, cảm quan ban đầu thì thấy máy mượt, hàng 97% mà không sước sát gì, mỗi tôij không có phụ kiện và hộp kèm theo. Nói chung ổn trong tầm giá.",,,Positive,,Positive,,Positive,,,,
camera selfie thiếu sáng pin tụt khi dùng flash đóng hàng thiếu lớp chống xước,Negative,Negative,,,,Negative,,,,,
"Màu sắc: bạc 
Phân loại: nguyên seal không sạc nguyên seal",,,,,,,,,,Positive,
"máy còn khá mới. nhưng mất áp, chắc đã thay vỏ. loa thoại khá nhỏ, loa ngoài cũng nhỏ và rè, pin sạc lâu đầy dù đã sử dụng sạc qc3, sạc theo hộp là sạc lô, không phải hàg chuẩn, hộp cũg là hộp lô thôi ạ. pin của máy tạm thôi. sử dụng bt ngày sạc 2 lần. khs máy chỉ sạc được đến 98% là không lên được 100%",Neutral,,,,,,,,,Negative,
"Máy nóng nhanh khi sử dụng 4g và sạc. Khác với mô tả tản nhiệt tốt. Tính năng turbo không giữ được hiệu suất. Fps tụt, pin giảm mạnh, chăm sóc khách hàng phản hồi chậm",Negative,,Negative,,,,,Negative,,,
"Phiên bản: 2022 snap680 variation3: ram 6/128gb giao hàng hơi lâu tí, có lẽ vì là flash sale 11-11 nên nhiều đơn, đóng gói tốt, hàng nguyên vẹn, hỗ trợ tốt",,,,,,Positive,,Positive,Negative,,
"Nhóm màu: tainghe 
Dung lượng lưu trữ: 16gb máy đẹp, mới, tốt lắm chất lượng sản phẩm tốt mọi chức năng tốt luôn, 5 sao đóng gói hàng cực kì cẩn thận nhé mọi người 😁",,,,,Positive,Positive,,,,,
Giá cả của sản phẩm tương xứng với cấu hình và tính năng.,,,,,,,Neutral,,,,
"Chất lượng sản phẩm: sạc không nhanh như quảng cáo. 
Đúng với mô tả: tốc độ sạc chậm. 
Tính năng nổi bật: sạc chậm. Hiệu năng không xứng với giá. Đóng gói thiếu củ sạc nhanh. Ship tính nhầm phí giao hàng",Negative,,Negative,,,Negative,,,Negative,,
điện thoại này có hiệu quả nhất để trao đổi với chúng bạn sẽ có hiệu quả và rất dễ sử dụng các loại và rất nhanh trong ngày đầu năm nay có hiệu quả nhất,,,,,,,,,,Positive,
"Về hiệu năng, mình cần sử dụng thêm với các tác vụ khác nhau mới có nhận xét được.",,,Neutral,,,,,,,,
"Loa rè âm thanh 'rõ' sai nghe nhạc vỡ, mic thu ồn kém,",,,,,,,,,,Negative,
Đóng gói và giao hàng cẩn thận. Mình đã mở ra và thấy tốt. Sử dụng thử xem sao,,,,,,Positive,,,Positive,,
"Chất lượng sản phẩm: bình thường 
màn hình to.Hàng bị hư gọi không đổ chuông nể luôn .tốn tiền",,,,Positive,,,,,,Negative,
"Mất kết nối 4g hỗ trợ mạng nhưng không mạng chập chờn, stream giật,",,,Negative,,,,,,,,
Lướt mạng xã hội tốt. Còn game độ phân giải thấp thì tốt độ phân giải cao như liên quân thì không được nhé,,,Negative,,,,,,,,
"Mình cũng xem review về em này rồi mình thấy cũng tốt á chip thì tốt trong phân khúc giá cả tốt nữa chứ. Nói chung là đáng mua á, nhưng mà điện thoại này sử dụng chơi game, Facebook, tt, ytb, nhạc cũng tốt. Chụp hình thì không đáp ứng được với người thích chụp ảnh 🥰",,Negative,,,,,Positive,,,,
"Đúng với mô tả: không 
Chất lượng sản phẩm: tạm 
Tính năng nổi bật: ổn máy dựng, ổ cắm tai nghe cũ lắm rồi, không có cảm biến nfc để xác thực vneid. Mới bật máy lên hơi lag nhưng cập nhật xong tốt. Bảo hành 6 tháng nên hôm sau có phát sinh gì sửa đánh giá sau",,,Positive,,,,,Neutral,,Positive,
"Kém không yếu kém camera noise cao. Pin yếu, sạc mãi không đầy.,",Negative,Negative,,,,,,,,,
Phần mềm đi kèm các tính năng theo phiên bản tiêu chuẩn.,,,,,,,,,,Neutral,
"Nhóm màu: vàng 
Dung lượng lưu trữ: 6gb+128gb giao hàng nhanh chóng và an toàn, dung lượng lưu trữ lớn,",,,,,,,,,Positive,,
"Đúng với mô tả: đúng mô tả 
Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt
Máy mới, hầu như không tì vết",,,,,,,,,,Positive,
"Nhóm màu: đen tốt, giao hàng ưuas được, nhanh, chất lượng đảm bảo quá là tốt tốt tốt chất lượng camera tuyệt vời để ghi lại những khoảnh khắc,",,Positive,,,,,,,Positive,,
"Khả năng lưu trữ: 32gb 
Nhóm màu: nhiều màu nhận được đơn hàng đóng gói kỹ, thấy cửa hàng làm rất oks. Chúc cửa hàng nhận thêm nhiều niềm vui và nhiều đơn hàng nữa nhé.",,,,,,Positive,,Positive,,,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: đúng 
Đúng với mô tả: đúng sản phẩm rất ngon với tầm giá này rất hài lòng. Cửa hàng bán hàng rất chất lượng và đúng như những gì mô tả ❤",,,,,,,Positive,,,,
"chất lượng sản phẩm khá tốt và đúng mô tả, phù hợp với giá tiền. thời gian giao hàng tương đối nhanh",,,,,,,Positive,Positive,,,
"Màu sắc: bạc 
Phân loại: nguyên seal máy mới 100% tốt",,,,,,Positive,,,,Positive,
Chưa đánh giá được chất lượng camera sau khi mới nhận máy.,,Neutral,,,,,,,,,
Sản phẩm được đóng gói bằng hộp giấy thông thường.,,,,,,Neutral,,,,,
"Đúng với mô tả: máy dùng tốt 
Tính năng nổi bật: sử dụng đủ chức năng",,,,,,,,,,Positive,
Sản phẩm: sản phẩm chất lượng kém,,,,,,,,,,Negative,
"Dung lượng lưu trữ: 12 + 256 gb giao đúng loại đặt, giao hàng nhanh",,,,,,,,,Positive,,
Nhóm màu: màu ngẫu nhiên sản phẩm: điện thoại tốt nha các bạn,,,,,,,,,,Positive,
"Sản phẩm được đóng gói theo tiêu chuẩn, không quá cầu kỳ nhưng đủ an toàn.",,,,,,Neutral,,,,,
"pin không được lâu như cửa hàng quảng cáo 4 tiếng, chỉ được 3 tiếng liên tục thôi. nói chung tạm được, giá hơi cao vì hàng độc lạ, không đụng hàng.",Negative,,,,,,Negative,,,,
"Tệ sai lệch nghiêm trọng khung viền cong vênh, lắp ráp kém",,,,,Negative,,,,,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: khá 
Tính năng nổi bật: vỏ đẹp điện thoại bị xanh màn, không bắt được wifi anh em nên cân nhắc trước khi mua nhé",,,,,,,,,,Negative,
"Nhựa rẻ tiền khác xa quảng cáo loa rè,",,,,,Negative,,,,,Negative,
"Đồng hồ săn sale rất ngon :)))) chơi game bị giảm sáng khá khó chịu, bệnh của ip, anh em chơi trong nhà thì được chứ ngoài trời bó tay",,,,,,,,,,,Neutral
Phần hiển thị của màn hình mình chưa có nhận xét gì vào lúc này.,,,,Neutral,,,,,,,
Camera thiếu ổn định shipping giao sai đóng hàng thiếu seal,,Negative,,,,,,,Negative,,
"Điện thoại có mới hay không mình không biết, chứ điện thoại mình mua nó bị lỗi rồi. Tự tắt nguồn trong 5 giây rồi lại tự có,nghe nhạc thôi cũng không được.",,,,,,,,,,Negative,
Vỏ máy làm từ nhựa,,,,,Neutral,,,,,,
"Pin tụt nhanh dung lượng ảo sạc lâu, không đạt công suất sạc nhanh,",Negative,,,,,,,,,,
"Một con điện thoại gaming có chất lượng rất tốt số với giá tiền. Khi mình đặt mua không có thông tin gì về nfc của máy nên khá lỡ, máy là máy có",,,Positive,,,,Positive,,,,
"Điện thoại rất đẹp,giao hàng nhanh,sử dụng tốt.sẽ mua thêm 1 cái nửa",,,,,Positive,,,,Positive,,
Hiệu năng sử dụng chip Snapdragon 8 series,,,Neutral,,,,,,,,
"Tính năng nổi bật: 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: đúng tốt",,,,,,,,,,Positive,
"Hiệu năng rất tốt, camera mức trung bình ổn.",,Neutral,Positive,,,,,,,,
đúng như quảng cáo hàng chính hãng nên mua,,,,,,,,,,Positive,
Hiệu năng máy xử lý được các tác vụ hàng ngày và một số game nhẹ.,,,Neutral,,,,,,,,
"Chất lượng sản phẩm: tạm ổn pin 80, máy sử dụng tốt nhận sim nhưng không bật được internet ngoại hình ổn, sử dụng làm máy phụ khá ngon thật tuyệt vời perfect invisible cí lùm mía máy nhận sim nhưng không bật được internet...",Positive,,,,Neutral,,,,,,
"Chất lượng sản phẩm: tốt 
Tính năng nổi bật: tốt 
Đúng với mô tả: tốt
Nhấn vào một đoạn để dán vào hộp văn bản.chạm và giữ một đoạn để ghim đoạn đó. các đoạn đã bỏ ghim sẽ bị xóa sau 1 giờ.sử dụng biểu tượng chỉnh sửa để ghim, thêm hoặc xóa đoạn.",,,,,,,,,,,Neutral
"Đúng với mô tả: popo 53s đúng 
Chất lượng sản phẩm: tuyệt vời đã mua của cửa hàng lần 2 có nhu cầu sẽ mua ủng hộ cửa hàng nhiều đợt",,,,,,,,,,Positive,
Nhân viên cửa hàng đã xác nhận thông tin đơn hàng qua điện thoại.,,,,,,,,Neutral,,,
chụp ảnh cũng tạm tạm loa tiếng lớn chứ không bị nhỏ nhược điểm dung lượng chỉ có 8gb thôi không tải được bắt kì ứng dung nào hết mặc định máy đã chiếm hết 4gb dung lượng rồi với mấy cái app tào lau mặt định nữa chiếm thêm 3gb dung lượng 🙃 hệ điều hành android 6.1 🤡 quá cổ không thể xem youtube được chỉ xem trên trang web được thôi cấu hình điện thoại yếu chỉ xem được 240p thôi 😔 pin bị phòng tụt pin nhanh hệ điều hành 6.1 là quá cũ rồi cấu hình của máy cũng quá yếu không thể chơi bất kỳ game gì cả nếu mua cho trẻ em thì tốt lưu ý chỉ xem được youtube trên trang web thôi nhé,Negative,Neutral,Negative,,,,,,,Negative,
Mua cửa hàng fpt là uy tín rồi. Bạn nhân viên giao máy lịch sự dễ thương . Mua được giá tốt,,,,,,,Positive,Positive,,,
