data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
mới nhận điện thoại sử dụng trước mắt thấy cũng tạm sử dụng được nếu bền sẽ giới thiệu bạn bè mua ủng hộ cửa hàng nữa cho cửa hàng năm sao chúc cửa hàng mua may bán đắt,,,,,,,,,,Positive,
"Dung lượng lưu trữ: a12 ram 4gb/128gb 
Nhóm màu: trắng cửa hàng test điện thoại trước khi giao.",,,,,,,,,,Neutral,
quá tệ tôi muốn hoàn trả ạ,,,,,,,,,,Negative,
dang hang xanh nhac ma giao mau hong nhac pin nhanh het,Negative,,,,,,,,Negative,,
Điện thoại bung màn nhanh hết pin nói chung là tệ,Negative,,,Negative,,,,,,,
Color: đen hàng tốt như cửa hàng đã mô tả Xin cám ơn cửa hàng nhiều nhé.,,,,,,,,,,Positive,
"Chất lượng tương xứng với giá cả, cửa hàng uy tín bán hàng đúng như cam kết. Sẽ ủng hộ cửa hàng thời gian tới.",,,,,,,Positive,,,,
"tệ hại toàn bịa đặt mở ứng dụng chậm, hay bị crash,",,,Negative,,,,,,,Negative,
Sử dụng chưa được tuần hỏng không lên không lên mua,,,,,,,,,,Negative,
"Đúng mô tả hình ảnh ,sản phẩm dùng rất tốt, siêu mượt,một con máy giá tầm trung khá là ok.",,,Positive,,,,Positive,,,Positive,
đóng hàng dùng băng dính cũ hiệu năng yếu với game nhẹ pin chỉ trụ 3h,Negative,,Negative,,,Negative,,,,,
"Đóng gói cẩn thận, cửa hàng tư vấn nhiệt tình nhanh gọn",,,,,,Positive,,Positive,,,
hay là a lo lắng về việc này sẽ được đưa lên miệng cắn răng chịu đựng,,,,,,,,,,,Neutral
"giao hàng nhanh, chất lượng hàng hoá chưa biết vì mua hộ.......",,,,,,,,,Positive,,
"Máy như mới,chỉ có vài vết xước bé xíu nhìn kĩ mới thấy,máy không lỗi gì,đặt hàng 98% cửa hàng giao hàng 99%,quá ưng luôn,mua ngay nhé mọi người kẻo hết. Cảm ơn cửa hàng nhiều 😊",,,,,,,,,,Positive,
"Color family: random color sản phẩm: mua tặng cho phụ huynh, thấy người nhà sử dụng bảo sử dụng tốt và dễ sử dụng,khen quá trời nên vào đánh giá cho cửa hàng 5 sao.",,,,,,,,,,Positive,
"Tính năng nổi bật: tốt 
Chất lượng sản phẩm: tốt 
Đúng với mô tả: tốt
Tốt",,,,,,,,,,Positive,
Chất lượng sản phẩm: đóng gói đạt tiêu chuẩn; thời gian giao hàng ở mức bình thường.,,,,,,Neutral,,,Neutral,,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: tốt 
Tính năng nổi bật: đẹp điện thoại đẹp lắm chơi game mượn",,,Positive,,,,,,,,
"Nhóm màu: white 
Dung lượng lưu trữ: 512gb tốt",,,,,,,,,,Positive,
"giao hoả tốc nhanh, đóng gói kĩ, đã mua 3 máy bên cửa hàng, tính mua thêm cái nữa mà hết voucher hẹn sốp sale tháng sau ta gặp nhau",,,,,,Positive,,,Positive,,
Hàng mới mà viền bị trầy nhẹ giá thì không rẻ thất vọng luôn,,,,,Negative,,Negative,,,,
"Tính năng nổi bật: sai sản phẩm 
Đúng với mô tả: không đúng mô tả không vào youtube được",,,,,,,,,,Negative,
Chất lượng sản phẩm: màn hình hiển thị sắc nét trong nhà; độ sáng tối đa chưa được kiểm chứng ngoài trời.,,,,Neutral,,,,,,,
cường lực dán lệch quá:)),,,,,,,,,,Negative,
điện thoại ngon nhưng có 8gb mà còn 2gb nữa,,,,,,,,,,Positive,
Người giao hàng đã gọi điện xác nhận trước khi đến.,,,,,,,,,Neutral,,
"Tính năng nổi bật: chán hơn con gián, mua về trẻ con còn không thèm chơi, chán không buồn nói",,,,,,,,,,Negative,
"Sản phẩm: sản phẩm không như mô tả đồ đã sử dụng, chân sạc thì gãy, bán hàng không nêu rõ sản phẩm mới hay đã sử dụng, màu cũng không đúng màu đã chọn. Cửa hàng này quá tệ nếu không muốn nói là lừa đảo.",,,,,,,,,,Negative,
"Đúng với mô tả: đúng 
Chất lượng sản phẩm: rất hài lòng sản phẩm nhận về tay không vết trầy xước, ngoại hình gần như hoàn hảo, khi nhận sản phẩm về test chức năng rất hài lòng, nói chung tầm tiền này mà mua được sản phẩm ưng ý lắm luôn. Cửa hàng này làm ăn uy tín, nhiệt tình dễ thương, hỗ trợ hết mình. Mình quay clip bằng điện thoại thường nên hình ảnh hơi mờ.rất đáng tiền mua",,,,,Positive,,Positive,Positive,,Positive,
"Hàng chính hãng, seal thì nhăn nheo như bị dán lại. Có lẽ check máy trước khi gửi khách. Chăm sóc khách hàng quá chán, mua hàng onl nhưng hỏi cái gì cũng bắt đem máy ra cửa hàng. Máy sử dụng nhanh nóng, lướt shopee 15 20p phải dừng lại vì quá nóng. Pin tụt nhanh. Tai thỏ lướt bên trái là thông báo, bên phải vẫn là thông báo. Phải lướt hẳn về góc phải mới mở được tt điều khiển.",Negative,,,,,,,Negative,,,
"Dỏm khác hẳn nóng ran như lò nướng khi chơi game, hỗ trợ khách hàng chậm chạp thái độ cộc lốc, pin hao nhanh dù chỉ lướt web",Negative,,,,,,,Negative,,,
"Nhóm màu: máy có sạc giá cả phải chăng,",,,,,,,,,,Positive,
"Nhắn tin cho cửa hàng thì im re, không trả lời.",,,,,,,,Negative,,,
Hiệu năng giật khi scroll web pin chỉ trụ 4h xem phim chăm sóc khách hàng thái độ cáu kỉnh,Negative,,Negative,,,,,Negative,,,
"Sản phẩm sài ok nha cả nhà, lâu lâu hơi lag xí nhưng mà vẫn ok",,,Positive,,,,,,,Positive,
chỉ nhận được máy; không nhận được cáp sạc như bài đăng bán hàng; mở máy lên hien tại đang sử dụng tốt; còn theo thời gian chua biết được ra sao,,,,,,,,,,Positive,
"chăm sóc khách hàng vòng vo. hứa hẹn nhiều không làm được. không giải quyết được vấn đề. báo lỗi máy thì chăm sóc khách hàng cứ đá qua đá lại các phòng ban, mất cả tuần chưa xong. shipping cũng không nhanh",,,,,,,,Negative,Negative,,
"Sau 1 thời gian trải nghiệm thì mình nhận thấy máy bắt wifi không tốt lắm. Màn hình vẫn còn hiện tượng bóng mờ. Chụp hình đẹp, chỉnh sửa video AI ổn áp.",,Positive,,Negative,,,,,,,
đặt mua là oppo a92 nhưng giao lại máy khác,,,,,,Negative,,,,,
"Sản phẩm được đóng gói cẩn thận, đúng quy cách. Mình chưa có nhận xét gì về việc vận chuyển.",,,,,,Neutral,,,Neutral,,
"Nhóm màu: đen 
Phân loại sản phẩm: có sạc cảm nhận ban đầu rất ấn tượng máy đẹp có tặng kèm ốp bảo vệ dán màn hình sãn luôn rất chu đáo",,,,,Positive,,,,,,
Chất lượng sản phẩm tốt nói chung ngon trong tầm giá chất lượng thời gian mới biết được,,,,,,,Positive,,,,
"Dung lượng lưu trữ: 128gb 
Nhóm màu: đen trân châu 
Phân loại sản phẩm: 8gb nhẹ, đẹp. tuy pin không khủng lắm nhưng sử dụng khá ổn rồi",Positive,,,,Positive,,,,,,
"Màn hình không được nét lắm độ phân giải thấp, sạc pin đi kèm không sử dụng được",Negative,,,Negative,,,,,,,
Tecno spark 40 pro ngoại hình đẹp và chắc chắn. Điện thoại giá rẻ nhưng rất mượt. Màn hình đẹp và sắc nét. Giao hàng nhanh chóng,,,Positive,,Positive,,Positive,,Positive,,
Dịch vụ khách hàng phản hồi theo quy trình và cung cấp thông tin cần thiết.,,,,,,,,Neutral,,,
Hàng chuẩn. bọc cẩn thận và chủ đáo.đầy đủ.rất ưng ý.cảm ơn cửa hàng nhiều,,,,,,Positive,,,,,
"Mới mua 2 ngày dính nước nhiễu vào cổng sạc mà báo lỗi độ ẩm; đem ra ttbh sửa được báo chưa kích hoạt bảo hành nên chưa bảo hành được. Liên hệ cửa hàng này nó hỗ trợ như cc; ngày nào cũng nhờ kích hoạt bảo hành để sửa mà chỉ hứa, hứa, hứa...chờ, xin thông cảm các kiểu; đell làm gì cả!!! mỗi lần liên hệ thì trình bày lại từ đầu câu chuyện của bản thân; lạy lục van xin kích hoạt giùm để bảo hành. Phim dài nhiều tập cuối cùng điện thoại cũng được kích hoạt, hôm nay mới lấy được điện thoại về (thay có cái cổng sạc mà chờ mòn mỏi 16 ngày). Bọn nhân viên phụ trách kích hoạt bảo hành hết sức vô cảm, báo hại lỡ biết bao nhiêu việc vì không có điện thoại sử dụng.",,,,,,,,Negative,,,
giao hàng nhanh chóng chất lượng sản phẩm tuyệt vời sẽ tiếp tục ủng hộ nhiều lần tiếp theo,,,,,,,,,Positive,,
Tin tưởng mua về không cần xem hàng mua về mở ra luôn mà cửa hàng làm thấy vọng quá :((( giao sai hàng rồi cửa hàng ơii,,,,,,,,,Negative,,
"Nhóm màu: xanh ngọc dung lượng: 4gb/64gb thiết kế hiện đại, màn hình hd+ 6.7 inch.",,,,Positive,Positive,,,,,,
"Màu sắc: bạc 
Phân loại: nguyên seal máy sử dụng được nhưng còn tùy vào thời gian trc mắt thì máy mới như mô tả",Negative,,,,,,,,,,
"Tồi tệ không đúng không nổi bật shipping ""chậm"" lâu. Đóng gói kém chất.,",,,,,,Negative,,,Negative,,
Mới 100%. Máy đẹp pin trâu,Positive,,,,Positive,,,,,,
"dở sai lệch bình thường camera màu xấu xí. pin sụt như đổ nước.,",Negative,Negative,,,,,,,,,
"Màu sắc: bạc 
Phân loại: fullbox mới máy đẹp. Cửa hàng bán hàng chuẩn. Mọi ng nên mua nhé.",,,,,,,,,,Positive,
Hàng rất đẹp số với tầm giá.,,,,,Positive,,Positive,,,,
"Khung viền cấn khá nhiều vết, vừa mua về ngày đầu mượt ngon, qua hôm sau cái không hiểu bị gì lag đơ cả máy mặc dù không nóng gì, khởi động lại mấy lần hết một lúc bị tiếp, sử dụng mã để check máy thì báo không được",,,Negative,,Negative,,,,,,
"đóng gói cẩn thận, điện thoại sử dụng tốt nha",,,,,,Positive,,,,,
Khu Quy hoạch ĐHQG-HCM - Đông Hòa – Dĩ An – Bình Dương ahcbs jsiwbc qicbáu aidbf,,,,,,,,,,,Neutral
"Nhóm màu: desert 
Dung lượng lưu trữ: 256gb hàng chất lượg, đúng chính hãng",,,,,,,,,,Positive,
"Chèn ơi đẹp lắm, siêu mỏng siêu xinh, viền cong rất mướt và xịn xò, điện thoại có sẵn sao lưu dữ liệu mọi người không cần tải, mình săn được giá 6tr6,",,,,,Positive,,Neutral,,,,
Sản phẩm quá ok. Đúng với mô tả. Giao hàng đúng hẹn.,,,,,,,,,Positive,,
Sản phẩm đẹp sạc nhanh. Tuy nhiên app thừa không cần thiết nhiều quá,Positive,,,,Positive,,,,,,
chất lượng sản phẩm build rẻ nhiều kẽ hở. đúng với mô tả không đúng hoàn toàn. tính năng nổi bật pin nhanh tụt. review máy chạy nóng hiệu năng bị throttling pin báo 100% rồi tụt nhanh trong vài giờ. đóng gói sơ sài túi bóng mỏng nên vỏ bị xước. chăm sóc khách hàng khó liên hệ phản hồi chậm không giải quyết,Negative,,Negative,,,Negative,,Negative,,,
Sử dụng nó cứ tắt nguồn liên tục dù pin vẫn còn đầy.. Mọi người hết sức cân nhắc trước khi mua,,,,,,,,,,Negative,
Ship giao hàng hỏng phải chờ thay. Pin hao dữ khi nghe nhạc offline. Đóng gói bọt khí ít va chạm gây móp.,Negative,,,,,Negative,,,Negative,,
ship giao thêm 4 Kilômét lấy 60 ngàn bảo sai chuyến nên cho ship 1 cửa hàng 1 sao điện thoại tắt nguồn hoài bỏ vào tui cũng bể màng hình,,,,Negative,,,,,Negative,,
Dung lượng pin là 5000mAh. Hiệu năng thì mình cần thêm thời gian trải nghiệm mới biết.,Neutral,,Neutral,,,,,,,,
"đẹp lắm, cảm ơn cửa hàng nhé",,,,,,,,,,Positive,
Hộp hơi móp nhé cửa hàng nhưng mà máy ngon quá:)))),,,,,,Negative,,,,Positive,
"Phân loại sản phẩm: vàng kg có lổ đèn flat, lắp kg vừa vào máy do nhỏ hơn cái cam của máy.",,,,,Negative,,,,,,
Mua đơn này là đơn thứ 3. Như thế là anh em đủ hiểu tín rồi đúng không !,,,,,,,,,,Neutral,
Màn lô sử dụng đơ lúc bấm được lúc không,,,,Negative,,,,,,,
"cửa hàng gói hàng cẩn thận giao hàng nhanh, tư vấn nhiệt tình, chu đáo, cảm thấy hài lòng về sản phẩm, cảm ơn cửa hàng rất nhiều sẽ ủng hộ cửa hàng thời gian tới nữa nha",,,,,,Positive,,Positive,Positive,,
"Sạc siêu nhanh, màn hình nịnh mắt hơn x6pro tí, lướt mượt. giá săn sale cũng khá tốt.àu xanh đẹp, mà mới ra nên không có chỗ bán ốp BV, cái có săn trơn khó dùng.",Positive,,,Positive,,,Positive,,,,
"Chất lượng sản phẩm bình thường, đóng gói sản phẩm rất đẹp và chắc chắn, ba sao ba sao ba sao",,,,,,Positive,,,,,
"Hiệu năng quá tệ. Pin nóng rát khi sạc. Đóng gói không đủ bảo vệ, hộp móp. Chăm sóc khách hàng không hỗ trợ đổi trả vì lí do đóng gói.",Negative,,Negative,,,Negative,,Negative,,,
"Sop take care tot, tra loi nhanh chong, sản phẩm da mua nhieu lan deu tot, gia ca tot",,,,,,,Positive,Positive,,,
Đúng với mô tả: mượt bộ nhớ 128. chứ kh phải 256gb... khá mượt chơi liên quân. last lsland of survi..tốt mượt,,,Positive,,,,,,,,
Máy được bảo hành 12 tháng,,,,,,,,Neutral,,,
Điện thoại sử dụng được 2 ngày thì hỏng mất nửa màn hình dưới.xem như vứt luôn,,,,Negative,,,,,,,
"Hộp nguyên seal, mở ra okela. Mới sử dụng 1 ngày nên khá hài lòng. Bảo hành trôi hơn một tháng nên giá vậy cũng chấp nhận. Máy mới keng chụp choẹt ok.",,Positive,,,Positive,,,,,,
điện thoại này sử dụng khá ô kê quá tuyệt là vời luôn nên mua,,,,,,,,,,Positive,
"Tính năng nổi bật: đúng 
Đúng với mô tả: đúng 
Chất lượng sản phẩm: đúng giao hoả tốc khá nhanh,đóng gói ổn,sản phẩm đúng mô ta sử dụng tạm thời khá êm tác vụ tốt màn hình lớn mình khá ưng. nguyên seal ️️️️️🐉🐉🐉",,,,Positive,,Positive,,,Positive,,
"cửa hàng tư vấn tận tình chu đáo, giao hàng nhanh. Biết mình thích màu hồng nên cài màu hồng không luôn. Mở hộp ra tưởng đâu new seal, các phụ kiện còn mới tinh. Dù hết hạn bảo hành của hãng nhưng được cửa hàng bảo hành mấy tháng. Check IMEI thì đúng chính hãng nên rất yên tâm. Hi vọng máy xài bền chứ thấy giá sửa linh kiện của hãng thấy rén quá.",,,,,,Positive,,Positive,,,
"Em này ngoại hình khá mới luôn, chỉ bị cổng sạc hơi xấu , chữ harman kardon hơi mờ còn lại mới keng. Sạc kèm theo khá tốt, sạc nhanh mà ít nóng hơn hơn cả con 22.5w chính hãng của mình. Loa ẻm thì tốt thôi rồi, âm bass các thứ đập siêu đã, màn hình cũng ổn, mình không chơi game nên chip 2,3 năm còn tốt chán. Cửa hàng khá tốt, giải đáp hỗ trợ khá ổn. Nhưng bị cái cam hơi xấu bù lại cũng nhiều tính năng nên mua nhá",,Negative,,Positive,Positive,,,Positive,,Positive,
Mua điện thoại cửa hàng uy tin mọi người ung hộ nhé cho 5sao,,,,,,,,,,Positive,
"Sản phẩm vừa với tâm tiền, tốt trong tầm giá mọi thứ đầy đủ gửi hàng nhanh. cửa hàng uy tín chất lượng mọi người nên mua cửa hàng này nhé rất tín tưởng.lần sau ủng hộ cửa hàng tiếp nhé....",,,,,,,Positive,,Positive,,
Điện thoại đẹp nhìn chắc chắn ứng dụng mượt trong tầm giá rất hài lòng,,,Positive,,Positive,,,,,,
"Đúng với mô tả: đúng 
Tính năng nổi bật: nặng pin trâu 
Chất lượng sản phẩm: tạm ổn 
máy mua về nên cập nhật phầm mềm lên để sử dụng ổn định nhất. Pin trâu đi liền với độ nặng phù hợp anh em tay to. Nchung với mức giá này thì chả chê được. Giao nhanh. Ship nhiệt tình",Positive,,,,Positive,,Positive,,Positive,Positive,
"Color family: color random sản phẩm: tốt, 5 sao",,,,,,,,,,,Neutral
"Hàng lỗi thiếu phụ kiện đi kèm không nhận sim,",,,,,,,,,,Negative,
"Sản phẩm đúng với mô tả, mẫu mã đẹp, cầm chắc tay, chất lượng tốt",,,,,Positive,,,,,Positive,
"Nhóm màu: đen 
Dung lượng lưu trữ: 16gb giá tốt dien rat con moi moi nguoi nen mua cua cửa hàng nay tang cửa hàng 5 sao",,,,,,,Positive,,,,
"Nhóm màu: pink 
Dung lượng lưu trữ: 128gb tuổi thọ pin lâu dài, tính năng sáng tạo, khả năng sạc nhanh, giá trị tuyệt vời cho số tiền bỏ ra,",Positive,,,,,,Positive,,,,
