data,Battery,Camera,Performance,Display,Design,Packaging,Price,Shop_Service,Shipping,General,Others
"Sản phẩm: Sản phẩm không như mô tả, sản phẩm chất lượng kém, hàng lỗi hoặc bị hư hỏng, sản phẩm giả mạo mọi người cẩn thận trước khi sử dụng máy hãy reset các thứ nhé người bán vẫn cài đồ tà đạo vào máy để sử dụng tài khoản facebook hay các nền tảng mạng xã hội khác để kiếm tiền",,,,,,,,,,Negative,
Hiệu năng của máy cần thêm thời gian trải nghiệm mới có thể đánh giá chính xác được.,,,Neutral,,,,,,,,
"Giá tốt, giao hàng nhanh và đóng gói chắc chắn. Đang cài đặt, để sử dụng một thời gian xem tốt không?.",,,,,,Positive,Positive,,Positive,,
"Màu máy: Màu xanh sản phẩm: Oppo a15s 8/256gb sản phẩm nhận được ưng ý hêt sức vậy á chất lượng cao nha,pin bọng khá tốt,cam thì siêu nét rồi,giá thì tốt so với sàn,mà quan trọng là rất tốt luôn ý. Mọi người nếu cần sản phẩm tốt mà giá hời thì nên sắm em này sử dụng yết vivu luôn á,cảm ơn cửa hàng cute nhoa 😍,mình sẽ giới thiệu cho họ hàng nè ka ka ka",Positive,Positive,,,,,Positive,,,,
"Sản phẩm tuyệt vời đóng gói tốt thiết kế cực ưng ý, màu sắc tuyệ vời luôn 🥰😍😘🤣😍🥰🤩💯",,,,,Positive,Positive,,,,,
Máy mình còn rất là mới luôn không biết đã có sữa qua chưa nhưng mà rất là đẹp chip mạnh màn hình đẹp giá thì quá hợp lý nên mua con này sử dụng có điều kiện nên mua con bảng 2022 thấy ít linh kiện quá,,,Positive,Positive,Positive,,Positive,,,,
"Đóng gói cẩn thận, giao hàng nhanh, hàng đúng mô tả, máy chạy mượt, so với tầm giá máy mới là quá ok. Sẽ ủng hộ cửa hàng vào thời gian tới với các sản phẩm khác.",,,Positive,,,Positive,Positive,,Positive,,
"Dung lượng lưu trữ: Galaxy a71 8g/128gb 
Nhóm màu: Xanh hết màu xanh thì cập nhật lên lazada, để còn màu xanh, đến khi đặt thì nói hết xanh giao màu đen",,,,,,Negative,,,,,
"Tệ sai lệch yếu đóng gói lỏng lẻo. Chăm sóc khách hàng tránh trách nhiệm.,",,,,,,Negative,,Negative,,,
"Giá đặt hàng còn 6tr6 thôi. Quá ổn áp Nhân dịp nghỉ lễ Tết Nguyên đán Ất Tỵ 2025, Bảo Hiểm Bảo Việt kính chúc Quý khách hàng một kỳ nghỉ trọn vẹn bên gia đình và năm mới bình an. ￼ Bảo Hiểm Bảo Việt trân trọng thông báo lịch nghỉ Tết Nguyên đán từ ngày 25/01/2025 (26 tháng Chạp) đến hết ngày 02/02/2025 (Mùng 5 Tết).",,,,,,,,,,,Neutral
Sau mấy ngày sử dụng cập nhật hay sao ý nó không cho xem yt nữa mọi người ạ 💩,,,,,,,,,,Negative,
"Nhóm màu: Teal 
Dung lượng lưu trữ: 256gb gửi sản phầm về sử dụng lỗi, đưa ra kiểm tra chất lượng thì bảo bình thường xong lhoong đồng ý yêu cầu trả hàng. Rồi giờ bắt đưa lên apple kiểm tra gì gì đó. Bỏ tiền mua phiền chứ mua trong khi lỗi không phải do mình ⚡ 
Hiệu suất: Sử dụng bị lỗi yêu cầu trả hàng thì không",,,,,,,Negative,,,,
Màu sắc: Xanh băng dung lượng: 4gb/64gb điện thoại moi ðep. Thich hop cho giai tri. Giao đung hang. Moi xai không biet co ben kg. Moi xai co 1 ngay thay tốt. Mọi người nen mua,,,,,Positive,,,,Positive,,
"Điên thoại mạnh lắm, lướt mượt mà nhanh. Đặc biệt cửa hàng trả lời nhanh, rất tin cậy.",,,Positive,,,,,Positive,,,
"Điện thoại sử dụng tốt, màn đẹp loa to, máy không vết xước, để xem phim rất tốt",,,,Positive,,,,,,,
"Máy đúng redmi note 14, dùng mượt chụp hình đủ dùng, room lên không nét, loa nghe tạm được, không hay bằng chiếc mi8life cũ,nói chung hợp lý tầm giá 3600k",,Negative,Positive,,,,Positive,,,,
"Tính năng nổi bật: Sn845 
Đúng với mô tả: Tốt 
Chất lượng sản phẩm: Ổn pin thì trong trạng thái heath khi đo trên cpuz còn khung thì là máy cũ nên sẽ xước là điều bình thường máy màn hình đẹp với chơi game khá là ổn với con chíp snapdragon 845 nhưng cục sạc cửa hàng gửi thì không có sạc nhanh nhá máy khá nóng nhưng gắn tản nhiệt vào là tốt",Neutral,,Positive,Positive,Neutral,,,,,,
"Tệ hại không đúng yếu kém camera màu xấu. Shipping phí đắt đỏ.,",,Negative,,,,,,,Negative,,
"Ảnh chụp thiếu sáng kém, nhiễu hạt nhiều. Chăm sóc khách hàng không nhiệt tình hỗ trợ, thủ tục bảo hành phức tạp. Ship bị delay do lỗi hệ thống.",,Negative,,,,,,Negative,Negative,,
Giao sai màu. Nhưng chấp nhận. Mua vào giờ được tặng kèm thì không có sản phẩm tặng kèm. Lúc tích mua thấy tích sẵn rồi. Lên đơn thì không. Vấn đề này là ở kênh shopee hay của ng bán hàng. Người giao hàng 5 sao. Sản phẩm hao pin rất nhanh dù cho chỉ sử dụng 1 game. 3 sao Nhà bán hàng 1 sao ( vì có trả lời tin chat) còn không trả lời thì chẳng có gì để nói( 0*) shopee: 1 sao. Đơn hàng khuất tất!!!! cá nhân người mua vì không xem lại đơn hàng nên chấp nhận hàng này. Không trả hàng. Chốt: Không bao giờ ghé trang bán hàng này!,Negative,,,,,,,,Negative,,
Đơn vị vận chuyển báo hàng sẽ được giao trong 3 ngày.,,,,,,,,,Neutral,,
"Tính năng nổi bật: Không 
Chất lượng sản phẩm: Tệ 
Đúng với mô tả: Không máy như cc, nhắn tin cho cửa hàng không thấy trả lời. Tốt nhất đừng mua. Còn mấy đánh giá 5 sao kia là của nó tự đánh giá.",,,,,,,,Negative,,Negative,
Shopee vớ vản,,,,,,,,,,,Neutral
"Chất lượng sản phẩm: Tạm 
Đúng với mô tả: Máy đã active máy nguyên seal nhưng đã active từ tước, bật máy vào thẳng bên trong chứ không phải active, vỏ hộp không có tem nhập khẩu không biết có được bảo hành chính hãng không nữa",,,,,,,,Negative,,,
"Tính năng nổi bật: Giá rẻ cấu hình tốt 
Đúng với mô tả: Yes 
Chất lượng sản phẩm: Tuyệt vời thời gian giao hàng nhanh, đóng gói cẩn thận. Mua vào livestream nên giá rẻ. Chất lượng và kiểu dáng được trong tầm giá. Trải nghiệm tốt.",,,,,Positive,Positive,Positive,,Positive,,
"Hiệu năng giật khi cuộn web, dịch vụ khách hàng hứa sửa nhưng không làm. Camera chân dung làm mặt méo, pin tụt 20% chờ.",Negative,Negative,Negative,,,,,Negative,,,
Sản phẩm quá ok. Đúng với mô tả. Giao hàng đúng hẹn.,,,,,,,,,Positive,,
Pin sạc lâu 3 tiếng đầy. Camera selfie làm mặt méo. Ship giao sai địa chỉ phải chờ lại.,Negative,Negative,,,,,,,Negative,,
Màu sắc: Xanh giá thì hợp lý nhưng pin quá kém. Không sử dụng mà để đến tối là hết pin,Negative,,,,,,,,,,
"Màn hình có độ sáng vừa phải, màu sắc hiển thị ở mức khá.",,,,Neutral,,,,,,,
"Nhìn máy bề ngoài rất đẹp, hoàn thiện bóng bẩy, máy cầm chắc tay. Sơ qua thì có vẻ pin hơi yếu, thấy tụt % pin hơi nhanh.",Negative,,,,Positive,,,,,,
"Honor tối ưu trải nghiệm của người dùng bằng hệ điều hành quá tốt nhưng tới Honor 200 thì hơi chững, máy đôi khi vẫn có lỗi nhỏ nhưng không đáng kể, mong là tương lai Honor sẽ cho những bản cập nhật giúp hoàn thiện hơn quá trình sử dụng.",,,,,,,,,,Positive,
"Đóng gói cẩn thận,nhiều vocher to,trả sau tiện lợi,điểm trừ là không được kiểm hàng",,,,,,Positive,,,,,
Cửa hàng làm ăn vớ vẩn. Mua điện thoại mới về. Mở ra thấy tải các ứng dụng và còn đang xem dở youtube. Liên hệ cửa hàng giải quyết thì lặn mất hút. Không giải quyết cho khách,,,,,,,,Negative,,,
"Phân loại sản phẩm: Xanh 1 sim 6/128gb 
Dung lượng lưu trữ: 128gb sau hơn 1 tuần sử dụng minh thấy máy khá tốt. Máy mới gần như 99%, mọi thứ chạy đều tốt. Tuy nhiên pin hơi bị chai với lúc sạc phải tắt nguồn mới vô pin (không hiểu sao). Nhìn chung: Với mức giá này mà máy mới, chạy mượt thì quá tốt luôn. Hy vọng cửa hàng bảo hành tốt trong tương lai nếu có vấn đề gì khác. Cho 9/10.",Negative,,Positive,,,,Positive,Neutral,,,
"Chất lượng sản phẩm tốt, giao hàng nhanh",,,,,,,,,Positive,,
"Nhóm màu: Xanh ngọc dung lượng: 4gb/64gb 📸 
Chất lượng camera: Đẹp",,Positive,,,,,,,,,
"Máy ngon hàng đẹp, cửa hàng nhiệt tình, những cửa hàng thế này cần được bảo tồn và nhân giống sẽ tiếp tục ủng hộ trong thời gian tới ak",,,,,Positive,,,Positive,,,
Điện thoại bị lỗi đơ màn,,,,Negative,,,,,,,
"Khả năng lưu trữ: 256gb 
Nhóm màu: Nhiều màu máy đẹp sài ổn, cửa hàng tư vấn nhiệt tình",,,,,Positive,,,Positive,,,
Lừa đảo. Đien thoai không đúng như hình. Yeu cầu trả lại,,,,,,,,,,Negative,
Cửa hàng uy tính có hoá đơn điện tử rõ ràng,,,,,,,,Positive,,,
"Sản phẩm giá rẻ nhất thị trường chất lượng uy tín,giao nhanh",,,,,,,Positive,,Positive,,
"Do lười up ảnh và video sản phẩm điện thoại sử dụng ổn, sử dụng lâu hơi lag xíu, tắt máy mở lại lướt tốt, không chơi game nặng như pubg được lag kinh, nghe gọi làm máy phụ tốt",,,Negative,,,,,,,,
Cấu hình kh đúng,,,,,,,,,,Negative,
Nhóm màu: Xanh than sạc không vào pin,Negative,,,,,,,,,,
Máy xịn giá rẻ mọi người nên mua nha!!,,,,,,,Positive,,,,
"Đóng gói hơi không cẩn thận, hàng giá trị cao mà đóng gói không ok lắm Ship ra hn mà 6 ngày mới nhận được là quá lâu",,,,,,Negative,,,Negative,,
"Nhóm màu: Blue 
Dung lượng lưu trữ: 128gb rất hài lòng với sản phẩm. Đóng gói cẩn thẩn và quan trọng nhất là iphone chớ không phải là cục gạch như dân mạng đồn thổi.",,,,,,Positive,,,,,
"Chưa đánh giá được mức giá có tương xứng hay không, cần so sánh thêm.",,,,,,,Neutral,,,,
"Giao hàng nhanh, đóng gói chắc chắn, hàng nguyên seal chất lượng tốt",,,,,,Positive,,,Positive,,
"Đúng với mô tả: Không nên mua 
Chất lượng sản phẩm: Như cặc phí tiền 
Tính năng nổi bật: Không có như cặc",,,,,,,Negative,,,,
"Chất lượng sản phẩm: Thất vọng 
Đúng với mô tả: Sai sự thật 
Tính năng nổi bật: Không nổi bật trả 5tr cho máy lỗi, camera mờ, pin nhanh hết, tiền mất tật mang",Negative,Negative,,,,,Negative,,,,
Điện thoại đơ lát hong ngon tí nào thua cái điện thoại oppo cũ của t đang sài nữa,,,,,,,,,,Negative,
"Âm thanh rất to, loa bass nghe nhạc rất đã tai, chụp hình đẹp. Có nhiều chức năng mới rất hay ho, Xài lâu pin trâu nhưng không hề nóng máy Nguyên seal, máy chưa active. Chính hãng, Yên tâm về chất lượng. Âm thanh tốt, hình ảnh đẹp. Cấu hình ok Sạc nhanh,dung lượng lớn Với tầm giá này quá ok",Positive,Positive,,,,,Positive,,,,
Đã nhận được hàng. Rất thích. Mong là dùng lâu dài về sau vẫn ok,,,,,,,,,,Positive,
Hiệu năng ram yếu đa nhiệm hay crash. Camera màu da xám xịt. Đóng gói hộp móp méo sản phẩm xước.,,Negative,Negative,,Negative,Negative,,,,,
"Cửa hàng giao hàng trong khoảng thời gian đã hẹn, hộp sản phẩm không bị móp méo khi nhận.",,,,,,Neutral,,Neutral,Neutral,,
"Nhóm màu: Trắng giá cả phải chăng cho một chiếc điện thoại 4g, nhỏ gọn và nhẹ, màn hình rõ ràng và sáng,",,,,Positive,Positive,,Positive,,,,
"Đúng với mô tả: Siêu đẹp 
Chất lượng sản phẩm: Chất lượng cao máy nguyên hộp, nguyên seal, màu xanh siu nịnh mắt. Cửa hàng đóng gói sản phẩm và check tn siêu nhanh. Rất tin tưởng shoppp",,,,,Positive,Positive,,Positive,,,
Chính sách bảo hành áp dụng trong 12 tháng.,,,,,,,,Neutral,,,
"Camera cho chất lượng ở mức trung bình, pin đủ dùng trong một ngày.",Neutral,Neutral,,,,,,,,,
Poco x7 pro vô địch tầm giá chính hãng 7Tr rất đáng mua,,,,,,,Positive,,,,
"Dung lượng lưu trữ: Bản ram 4gb/64gb đã nhận được 1 cái điện thoại trần, xước dăm nhiều. Không phụ kiện. Đóng gói tốt giao hàng nhanh chất lượng chưa sử dụng, đánh giá sau",,,,,,Positive,,,Positive,,
Camera màu sắc lệch lạc không tự nhiên. Hiệu năng nóng máy nhanh. Đóng gói thiếu phụ kiện.,,Negative,Negative,,,Negative,,,,,
Giá bán của sản phẩm khớp với mức giá được niêm yết.,,,,,,,Neutral,,,,
"Tính năng nổi bật: Mạnh ngon chơi all game nặng 
Đúng với mô tả: Đúng với mô tả camera sau hơi trầy với bị bể ở cạnh",,,Positive,,Negative,,,,,,
"Color: Đen-2xl vẻ ngoài đơn giản và đẹp trai,",,,,,,,,,,,Neutral
"Hiệu năng thì mình chưa sử dụng nhiều nên chưa đánh giá được, pin thì phải dùng một thời gian nữa mới biết.",Neutral,,Neutral,,,,,,,,
Color: Đen-2xl thời gian giao hàng khá nhanh... Đóng gói đơn hàng kín đáo kỹ lưỡng... Chất lượng sản phẩm đúng theo mô tả,,,,,,Positive,,,Positive,,
Lần đầu tiên mua máy ở trên mạng nhưng máy về rất đúng ý đóng gói cẩn thận,,,,,,Positive,,,,,
"Máy cầm chắc, chất lượng ổn. Vỏ có chỗ nhìn không khớp n không ảnh hưởng gì. Giá vậy là ok rồi",,,,,Positive,,Positive,,,,
"Tốt là lắm nha, cửa hàng tư vấn nhiệt tình mình dùng chức năng cơ bản thấy mượt ổn Thề luôn mình mua trải nghiệm thật nha",,,Positive,,,,,Positive,,,
"Máy chắn chắn, phụ kiện đầy đủ. Mới nhận nên chỉ cảm nhận được nhiêu đó",,,,,,,,,,Positive,
Cửa hàng làm ăn vớ vẫn giao cái điện thoại sụp nguồn liên tục có khi lại không mở nguồn được. Nhắn tin thì chẳng thấy trả lời chi cả. Mọi người cân nhắc trước khi mua nhé,,,,,,,,Negative,,Negative,
Nhóm màu: Vàng sản phẩm đúng như mô tả của cửa hàng,,,,,,,,,,Positive,
"Nhóm màu: Vàng 
Dung lượng lưu trữ: 6gb+128gb dung lượng lưu trữ lớn, tùy chọn màu sắc rực rỡ, giao hàng nhanh chóng và an toàn, hiệu suất nhanh và đáng tin cậy., hiệu suất nhanh và đáng tin cậy., hiệu suất nhanh và đáng tin cậy.,",,,Positive,,,,,,Positive,,
"Hàng chất lượng, đúng với mô tả, sẽ ủng hộ nhiều hơn..................",,,,,,,,,,Positive,
"Máy sử dụng tạm ổn, màn hình bị loạn cảm ứng :(((( rất mong cửa hàng cho cách khắc phục",,,,Negative,,,,,,,
"Mình cảm thấy hài lòng về sản phẩm, ổn trong tầm giá. Sau thời gian sử dụng thì mình đánh giá sau",,,,,,,Positive,,,,
"Chất lượng sản phẩm: Chưa biết 
Tính năng nổi bật: Như bao máy khác 
Đúng với mô tả: Đúng đặc cái màu hồng cửa hàng lại giao màu xanh, đầu máy bị hở tí keo phải đi chấm lại, đã mua 3 lần nhưng lần này bị su cà na, chưa sài chưa biết thế nào bền không, 2 lần trước hứa cho 2 cái card 10k rồi lặng luôn buồn cửa hàng",,,,,Negative,Negative,,Negative,,,
Đúng với mô tả: Hàng chuẩn zin,,,,,,,,,,Positive,
"Tính năng nổi bật: Ai thông minh 
Đúng với mô tả: Đùng màu sắc, dung lượng 
Chất lượng sản phẩm: Tốt
Chuyển từ iphone sáng androi nên bỡ ngỡ chưa sử dụng được nhiều tính năng của máy samsung, iphone nhàm chán quá sang đây mất nhiều thời gian để tập sử dụng",,,,,,,,,,Positive,
Color: Đen-l tốt,,,,,,,,,,,Neutral
"Giao hàng nhanh, điện thoại sạc nhanh cỡ 30 phút là đầy, chơi game nhanh hết pin, lướt Facebook yt thì được cả ngày, hộp được đóng gói tốt",Negative,,,,,Positive,,,Positive,,
"Dở khác xa bình thường camera mờ mịt. Pin hết nhanh chóng.,",Negative,Negative,,,,,,,,,
Máy nóng nhanh không biết ổn không mới khởi động mà nóng nhanh hi vọng ổn,,,Neutral,,,,,,,,
